,texture_contrast_nondir_post1,texture_contrast_nondir_post2,texture_contrast_nondir_post3,texture_contrast_nondir_post4,texture_correlation_nondir_post1,texture_correlation_nondir_post2,texture_correlation_nondir_post3,texture_correlation_nondir_post4,texture_diffentropy_nondir_post1,texture_diffentropy_nondir_post2,texture_diffentropy_nondir_post3,texture_diffentropy_nondir_post4,texture_diffvariance_nondir_post1,texture_diffvariance_nondir_post2,texture_diffvariance_nondir_post3,texture_diffvariance_nondir_post4,texture_energy_nondir_post1,texture_energy_nondir_post2,texture_energy_nondir_post3,texture_energy_nondir_post4,texture_entropy_nondir_post1,texture_entropy_nondir_post2,texture_entropy_nondir_post3,texture_entropy_nondir_post4,texture_inversediffmoment_nondir_post1,texture_inversediffmoment_nondir_post2,texture_inversediffmoment_nondir_post3,texture_inversediffmoment_nondir_post4,texture_sumaverage_nondir_post1,texture_sumaverage_nondir_post2,texture_sumaverage_nondir_post3,texture_sumaverage_nondir_post4,texture_sumentropy_nondir_post1,texture_sumentropy_nondir_post2,texture_sumentropy_nondir_post3,texture_sumentropy_nondir_post4,texture_sumvariance_nondir_post1,texture_sumvariance_nondir_post2,texture_sumvariance_nondir_post3,texture_sumvariance_nondir_post4,texture_variance_nondir_post1,texture_variance_nondir_post2,texture_variance_nondir_post3,texture_variance_nondir_post4
0,97.7913307985,212.1072243346,225.8255513308,192.7149809886,0.2844360585,0.2859518509,0.2975460716,0.3055678449,1.2993025502,1.4465906033,1.4773287382,1.4417349637,48.5205394555,110.1847644812,110.0217658199,93.0705578742,0.0028168226,0.0016438115,0.0014743021,0.0015098324,2.7690270546,2.9879195855,3.0311287344,2.9995443586,0.1700988624,0.1282000953,0.1199212030,0.1235472307,168.6351330798,225.3601520913,243.8577946768,259.6722433460,1.6721781866,1.8173810751,1.8495915736,1.8198903036,175.0220052104,381.1664121442,416.1791692810,361.2183550434,68.4439902500,147.7550908413,160.3559651058,138.9953428617
0,33.7124815828,39.5257840455,54.9946327089,68.3490844033,0.2317988065,0.2909363337,0.3184414363,0.4009677151,1.0925034227,1.1261273455,1.1912630953,1.2381923269,14.8281427065,17.4668360594,24.7376864041,29.9683080490,0.0050811844,0.0039490074,0.0030861243,0.0019671938,2.4624828240,2.5635836538,2.6933499356,2.8501288318,0.2224126390,0.2095889221,0.1845454184,0.1625188635,179.5038939171,213.4386444959,206.6246053462,225.2350031572,1.4617271186,1.5223248020,1.6099504904,1.7104852126,54.0376084956,71.9124110441,106.3157195612,159.7668109819,21.5662331510,27.2312074149,40.1079902154,56.3996570353
0,27.0000000000,79.7500000000,100.5000000000,120.2500000000,0.9874792187,0.9935320596,0.9917970252,0.9734856501,0.4515449935,0.6020599913,0.6020599913,0.6020599913,6.7500000000,27.1875000000,36.5000000000,43.6875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.1106029106,0.0791549752,0.0783373165,0.0774933687,150.5000000000,177.7500000000,181.0000000000,191.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,98.7500000000,250.6875000000,304.5000000000,363.6875000000,14.0000000000,28.6875000000,33.2500000000,41.6875000000
0,6.5000000000,49.0000000000,20.5000000000,81.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.3010299957,-0E-10,0.3010299957,-0E-10,0.2500000000,0E-10,0.2500000000,0E-10,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.3010299957,0.3010299957,0.3010299957,0.3010299957,0.1500000000,0.0200000000,0.0486425339,0.0121951220,198.5000000000,236.0000000000,286.5000000000,266.0000000000,0.3010299957,0.3010299957,0.3010299957,0.3010299957,6.2500000000,49.0000000000,20.2500000000,81.0000000000,1.0000000000,12.2500000000,4.0000000000,20.2500000000
0,217.9910124044,324.1881007205,287.2030453836,305.4103245933,0.1620912464,0.1676480115,0.1495791755,0.1556272457,1.4415000546,1.5302360116,1.5122673780,1.5298569716,120.3505438440,174.9218879906,150.7765504558,157.3287409746,0.0018777582,0.0012160254,0.0012420210,0.0011322514,3.0166291194,3.2002687049,3.1657306870,3.2091872491,0.1469966456,0.1213230177,0.1214102625,0.1173394374,171.8319988116,199.4322810666,202.2720196093,208.3051920077,1.7550842726,1.8528334281,1.8264757132,1.8495638893,302.2795673262,454.6769375807,388.1702451004,417.9006482269,129.8153214194,194.3172231522,168.2504418811,180.2233966732
0,280.3175394846,204.7667082294,178.8233998337,174.6714463840,0.0831686173,0.0972143784,0.0891906163,0.0881467188,1.3751475908,1.3564358516,1.3584186390,1.3847842979,195.0538844839,132.1382004862,109.2562911283,98.8635201878,0.0028957393,0.0028608929,0.0028004352,0.0022128456,2.8247537383,2.8134655860,2.8265823322,2.8975331877,0.1733892655,0.1772571445,0.1779527271,0.1595193345,168.6508728180,169.9667913549,174.2766832918,175.1846633416,1.6925306526,1.6856853179,1.6805189634,1.7060800089,331.1487669024,248.8179744926,213.7799301466,208.3572959590,148.9805288939,111.2818793208,96.5925895569,94.6470955664
0,120.0155575241,85.0191562396,78.7053482449,75.6370280146,0.1436953715,0.1566133380,0.1579998168,0.1721882827,1.2191609224,1.2170584002,1.2304621681,1.2401519985,81.8930346017,50.3226081068,42.7080057089,38.0112812129,0.0046065999,0.0042927962,0.0037457196,0.0031298400,2.5820069392,2.5925281192,2.6399424887,2.6924727660,0.2076588219,0.2023995529,0.1935750389,0.1808949473,167.0055918503,171.1317683534,176.2885616211,180.3238843982,1.5398668337,1.5341793155,1.5509064329,1.5763675500,160.2673256131,116.5842316088,108.2360766710,107.0951874804,69.5333796644,50.0570690601,46.5195582494,45.4019413789
0,42.4376101516,34.6612618964,41.0377158971,33.8073669369,0.1760545865,0.1736284371,0.2348415018,0.2307750495,1.0206508898,1.0114827895,1.0608468019,1.0402300555,28.6885970972,22.2913009754,25.1727838825,19.7402401905,0.0146880768,0.0144094559,0.0109761126,0.0118212939,2.1408912825,2.1325092847,2.2560909991,2.2117492230,0.3223177212,0.3304093556,0.2944354548,0.2961372013,129.4925978146,138.7497356362,109.1431089179,126.0121607332,1.3467516983,1.3365831185,1.4141978533,1.3881894401,60.5206537025,49.1587283404,66.0313351355,53.9580826418,25.0358835527,20.9730476623,27.2598479307,22.5306741173
0,4.7500000000,32.5000000000,51.7500000000,30.5000000000,0.9466382789,0.5299263324,0.5529635595,0.2395176182,0.4515449935,0.6020599913,0.6020599913,0.4515449935,1.6875000000,7.5000000000,12.6875000000,5.5000000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.4250000000,0.1485520362,0.1401394126,0.1435135135,137.7500000000,152.5000000000,140.2500000000,161.5000000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,18.6875000000,67.2500000000,109.6875000000,43.2500000000,7.5000000000,36.5000000000,59.2500000000,26.5000000000
0,21.7500000000,1.0000000000,5.5000000000,14.2500000000,0.2774379366,1.0000000000,0.9930191119,0.9970972363,0.4515449935,-0E-10,0.4515449935,0.6020599913,3.6875000000,0E-10,1.5000000000,3.6875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.1509875260,0.5000000000,0.3147058824,0.1964626391,156.2500000000,174.0000000000,189.5000000000,192.7500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,33.6875000000,5.0000000000,17.2500000000,52.6875000000,19.2500000000,1.2500000000,2.1875000000,7.1875000000
0,56.5503731343,65.1315298507,71.6688432836,77.9207089552,0.4397184143,0.5230533780,0.5563742732,0.5917386973,1.1943073347,1.2330729231,1.2497491253,1.2686740950,24.0646267264,24.9770819991,26.7463374011,27.9890835584,0.0041124833,0.0038026983,0.0030995907,0.0025618178,2.5155857110,2.5377815077,2.6129681008,2.6885169830,0.1648613229,0.1513364144,0.1317998004,0.1221760557,182.7220149254,200.5886194030,213.9860074627,194.7826492537,1.6509010754,1.7284691878,1.7679450249,1.8077375656,141.9917541490,201.6246092880,240.6462594328,285.9462288024,46.9046619166,62.3614033958,73.7406011570,88.0009606817
0,112.4114103473,278.4326718639,329.4514528703,381.4390503189,0.2619440610,0.2411589316,0.2431874027,0.1989218274,1.3445321785,1.5371386570,1.5730106822,1.6032283405,46.2214810382,112.8335314410,127.2112052663,147.4964969730,0.0018910846,0.0010799022,0.0009799485,0.0008465931,2.8377537096,3.0592176821,3.0929972456,3.1517584536,0.1221026462,0.0837399351,0.0662842143,0.0667431022,189.1456413891,243.9571226081,240.1474131821,240.4518072289,1.7297691598,1.9169848745,1.9598847973,1.9761847941,191.2590862470,453.7703089424,539.4183827485,569.3355583923,73.5172034702,178.6169787751,214.9106907055,238.2190510070
0,62.8885118759,118.1580222976,153.4663111973,159.9071740184,0.1400706121,0.1305324687,0.1278746821,0.1183080478,1.2278069205,1.3591644430,1.4110144101,1.4218802533,25.9989339678,47.1428844994,62.4178977807,64.1605221396,0.0030292749,0.0018371844,0.0015188081,0.0013956869,2.6664100710,2.8741904432,2.9513933894,2.9678526171,0.1696261554,0.1216814759,0.1061679411,0.1061719125,196.8439166263,239.7556955889,244.5690741638,243.5407174018,1.5679309624,1.6988328654,1.7544145976,1.7553260288,83.3134954695,153.4051723591,198.1652481491,202.5571157238,37.3480115222,69.5733389975,89.5812754393,91.8045039802
0,91.4527034986,191.8667687596,217.7976204500,215.1580869360,0.4178236100,0.4218010411,0.4241406039,0.4708854549,1.2975328349,1.4445822793,1.4751187878,1.4769327563,40.6402755440,91.0381066066,100.8143738321,97.7131596063,0.0014844902,0.0008718607,0.0007709769,0.0007380613,2.9574683521,3.1935004060,3.2447337891,3.2474650084,0.1475483105,0.1125115747,0.1069778624,0.1083407614,181.0010601955,226.1172105077,254.1382966192,237.3173518671,1.7763766683,1.9302183554,1.9607174451,1.9818945933,222.5410520036,470.3800654429,537.6738885345,596.8148255472,81.5517155301,176.5511849813,199.1381856192,208.2274117992
0,54.7781058471,50.6168746924,32.3536661746,29.4476021116,0.5638388968,0.6192873647,0.6555630751,0.6898742229,1.1479392898,1.1356035207,1.0484010737,1.0277686818,31.2460797632,28.5742004560,18.2212062074,16.6772827660,0.0054298043,0.0056667516,0.0088723041,0.0099218064,2.6812794258,2.6657682503,2.4855790328,2.4478985546,0.2539515188,0.2609412261,0.3076832019,0.3194100743,206.7068402452,184.9540330157,196.3557911690,199.2881604259,1.6439915023,1.6509951843,1.5633100658,1.5515874066,196.3366404566,215.2097154263,155.4434256177,160.3906248225,63.5058098986,67.2363635936,47.5872690288,48.0820913093
0,20.1956415836,42.5821831055,61.0334513332,77.8521970706,0.3950360009,0.4224606470,0.4288538652,0.4388548374,0.9748756965,1.1229293085,1.2001144515,1.2524027207,10.1540436829,21.6262394453,30.0385259610,37.9459629831,0.0091274905,0.0040717364,0.0025505406,0.0018861238,2.2769210738,2.6112383223,2.7876371333,2.9071062522,0.3044142713,0.2354761711,0.1920536108,0.1734004753,162.3345782859,180.9533954727,159.6733785847,164.1722906044,1.3876271141,1.5722732364,1.6648354153,1.7331953250,46.5696201650,104.8744153325,152.6850108287,199.6183624547,16.7437154934,37.1113953571,53.6709508621,69.6495153416
0,93.7500000000,181.5000000000,193.0000000000,163.7500000000,0.8249907350,0.9005606914,0.9297600041,0.9795567449,0.6020599913,0.6020599913,0.4515449935,0.4515449935,41.1875000000,91.2500000000,102.7500000000,58.6875000000,0.2500000000,0.2500000000,0.3750000000,0.2500000000,0.6020599913,0.6020599913,0.4515449935,0.6020599913,0.1789108495,0.3767407336,0.5017023111,0.0518346464,122.2500000000,157.0000000000,166.5000000000,154.7500000000,0.6020599913,0.6020599913,0.4515449935,0.6020599913,180.6875000000,411.5000000000,452.7500000000,509.1875000000,12.1875000000,33.5000000000,36.7500000000,58.6875000000
0,43.8678289551,98.8595829898,128.5258569914,151.7982094475,0.3591242667,0.3608050926,0.3662854304,0.3443680965,1.1053223689,1.2782696674,1.3389413032,1.3875133880,24.7327438122,54.3716729948,68.4336825767,76.2256123489,0.0068687699,0.0035592269,0.0022436580,0.0021012273,2.4503698170,2.7500486421,2.8929882495,2.9624510787,0.2738682112,0.2091635724,0.1737199096,0.1585575027,128.9515844033,144.1676286960,174.5581340558,184.9191895394,1.5205050112,1.6963362236,1.7702404792,1.8010376254,92.8866887961,210.0719124002,276.4706750905,310.5598496907,33.7255351458,76.0685450745,100.4772256811,115.1906154328
0,67.9813164703,133.6407013510,178.3886174188,163.4432308135,0.0310948754,0.0197098513,0.0189442598,0.0184447150,1.2392933125,1.3786393076,1.4406216709,1.4217483739,30.3736456434,58.4864043209,75.6567873549,68.6006020932,0.0047693049,0.0023686652,0.0018562490,0.0018352632,2.5182150091,2.7779207484,2.8584901812,2.8572581437,0.1835091468,0.1336088922,0.1138039150,0.1187780821,108.5550445530,137.1658522564,129.4348950848,175.9778672032,1.5076252972,1.6517767815,1.7125550165,1.6968670431,72.1515403760,138.7891069986,184.9172186653,169.2984466153,32.4735451679,64.3046880635,85.1313184408,78.7255012851
0,87.0074721111,111.2240580930,128.6463902336,151.2312144812,0.4261079611,0.4556250751,0.4695274407,0.4753486086,1.2241694129,1.2894197289,1.3396183925,1.3784848279,51.3564433765,62.9565138797,67.6710340390,78.6444727807,0.0033000619,0.0022268961,0.0014890793,0.0012903154,2.7178312325,2.8751436716,3.0039941713,3.0687471510,0.2087201756,0.1815075933,0.1513746494,0.1445481244,186.5791412334,169.7946748053,189.9640075774,183.7864660072,1.6841803426,1.7887756831,1.8463000899,1.8892249909,216.0730357601,297.0320364708,355.2984309189,423.9955524656,78.0013453504,104.9622048572,124.7922824831,148.2617811775
0,297.1688477498,531.1587250923,605.5161187360,613.0259906069,0.3183617101,0.3018521202,0.2974973622,0.3141250122,1.5066208333,1.6238207027,1.6539022104,1.6529625503,158.8310921382,286.9894226623,323.9143276043,330.5374328750,0.0015975570,0.0010199727,0.0009470865,0.0008945051,3.1373357013,3.3113530258,3.3537144185,3.3613723039,0.1340884311,0.1075220905,0.1041921428,0.1024356113,140.2193242442,149.5310747344,175.4227349414,188.6095025307,1.8839983970,1.9899278486,2.0172704117,2.0288499548,574.5968287076,990.3672232260,1118.2715710345,1174.2795941668,219.7376508284,382.6435858191,432.5592511569,449.9395568770
0,395.2006787312,608.8135793933,696.2819198398,723.4156235346,0.2034616117,0.1541205933,0.1437329783,0.1361786489,1.5888904933,1.6729510871,1.6957112566,1.7085363449,200.4007467635,317.4812099122,367.9753884170,375.2446948794,0.0005643858,0.0004705775,0.0004692873,0.0004438567,3.4513123701,3.5578565043,3.5844645461,3.5979490577,0.0970742032,0.0883200567,0.0863454951,0.0851009240,153.6781907918,162.1048059576,190.9931888446,203.2630918036,1.9644327470,2.0205539107,2.0392851747,2.0451183533,596.8918609742,830.5451382008,929.9610179605,951.4504174279,243.3063308397,354.8303367895,401.1593363401,415.0559717110
0,59.7563498099,118.9394676806,184.0936882129,222.9811406844,0.1288672033,0.0991915500,0.1094191655,0.1166341333,1.2026831945,1.3472125998,1.4311266665,1.4776440557,28.0307581489,55.9646823519,89.7896502769,106.0617340138,0.0040241148,0.0023465541,0.0017811679,0.0013924157,2.5868299430,2.8067756137,2.9317279271,3.0153489466,0.1870543681,0.1451818675,0.1266025575,0.1192326762,119.5123954373,151.2847148289,151.2428897338,159.1861596958,1.5166878405,1.6542663258,1.7396915871,1.7933314098,77.4318995851,145.1277587590,229.3224494441,281.7755346817,34.2096430482,64.9737761136,103.3249402709,124.6475649149
0,156.0865191147,258.8025294625,520.6981891348,415.5993101466,0.0286554356,0.0074976022,-0.0071541085,0.0331316873,1.4076328163,1.5009322403,1.6530238670,1.5921191214,70.4482262524,125.3366114645,245.2374271085,208.0538360950,0.0017962660,0.0016060722,0.0009318838,0.0011724765,2.8722573027,2.9369828396,3.1462570554,3.0526724818,0.1249640587,0.1066547769,0.0740648624,0.0916119674,123.3276803679,157.0951422823,159.7312446105,168.2155791894,1.6935087847,1.7740903377,1.9325516471,1.8795340173,165.2648589769,262.2643023583,511.0588426878,442.4318239747,76.2497311302,124.9680998982,240.4925875212,197.1232220655
0,229.8505124278,339.8950406408,335.9382730593,268.5205560137,0.4377721623,0.4397479289,0.4451078145,0.4500929346,1.4866135003,1.5652868565,1.5644006801,1.5189970530,106.3550344982,161.8082322024,157.4960098661,124.3650186897,0.0007825223,0.0006032906,0.0005914121,0.0007479970,3.2446692739,3.3502196260,3.3544429566,3.2826216887,0.1043417752,0.0912953391,0.0883994984,0.1001010896,171.4924019319,198.0246200966,201.8442690541,211.7598068088,1.9740486872,2.0547810585,2.0552797684,2.0096926790,585.8595547090,871.0999946283,872.3588318635,704.0472665901,208.8786120435,310.8444923722,308.8606008058,247.3396001541
0,306.6411824669,705.4038735984,990.9378185525,997.3296636086,0.2265482561,0.1781497734,0.1823283743,0.1876391382,1.5586242355,1.7345053447,1.8080035872,1.8085031496,131.4364256241,291.3539749013,403.1150749459,411.2850269701,0.0010397346,0.0005683938,0.0005034701,0.0005031376,3.1256003787,3.3359537982,3.3926146388,3.3883388786,0.0928287066,0.0570810360,0.0504787503,0.0489544842,173.2703363914,210.8844036697,222.7425076453,235.6525993884,1.9155335530,2.0711061030,2.1453062673,2.1508044572,485.1464901009,1010.6294509441,1432.1830350981,1457.4348683706,196.1279334470,430.8592467899,609.5169161676,617.7350010651
0,246.8852632819,405.9542937920,582.7713511603,615.3921545530,0.3015803159,0.3422464347,0.3565209237,0.3587085972,1.4877976838,1.5847654496,1.6657632950,1.6835874040,123.9651126406,210.1257723489,295.5509097365,302.8910576882,0.0010531739,0.0007020096,0.0005115932,0.0004584731,3.1628548368,3.3020695297,3.4283177169,3.4533531425,0.1111272475,0.0947187074,0.0778398819,0.0700445086,170.4256096124,205.5040640829,219.0227353045,234.4158322535,1.9037636315,2.0229217032,2.1113448179,2.1272688114,459.0914445129,827.5587359865,1227.8386867813,1303.1339512481,170.2917187836,299.5746818681,441.5026964486,465.0192929057
0,78.5000000000,171.0000000000,182.5000000000,218.7500000000,0.9862949775,0.9937426092,0.9902222328,0.9923751306,0.4515449935,0.4515449935,0.6020599913,0.6020599913,22.2500000000,27.0000000000,26.2500000000,29.6875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.0537442831,0.0117968024,0.0105095242,0.0083226142,142.0000000000,191.0000000000,209.5000000000,223.7500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,272.5000000000,698.0000000000,757.2500000000,905.6875000000,36.1875000000,115.2500000000,130.2500000000,156.5000000000
0,8.7500000000,2.2500000000,1.5000000000,5.7500000000,0.0284095495,0.6363636364,0.4082482905,0.9899069531,0.4515449935,0.4515449935,0.4515449935,0.4515449935,1.1875000000,0.6875000000,0.5000000000,0.6875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.1897058824,0.4750000000,0.5500000000,0.2250000000,229.2500000000,229.7500000000,236.5000000000,251.2500000000,0.6020599913,0.6020599913,0.4515449935,0.6020599913,9.1875000000,5.1875000000,2.2500000000,28.1875000000,5.2500000000,2.7500000000,1.5000000000,9.1875000000
0,84.6761845387,117.8283042394,141.2933499584,149.4463009144,0.1865921175,0.1614871602,0.1773130754,0.1788328648,1.2416198033,1.3211822255,1.3641424679,1.3817789787,47.2096758295,62.8040960411,73.7954472713,75.9488174410,0.0043415671,0.0030012804,0.0021728444,0.0019212118,2.6337358032,2.7696696657,2.8893910102,2.9334526721,0.2022127504,0.1677605587,0.1507408953,0.1417546022,208.3263923525,216.7885702411,222.8975893599,221.2624272652,1.5649374595,1.6299625278,1.6931913490,1.7136254106,123.5086384396,163.1993124196,202.1816151364,214.5242325124,53.3780547436,71.8068692549,87.5184978742,92.6176300918
0,1.7500000000,2.0000000000,19.0000000000,12.5000000000,0.9827076298,0.8703882798,0.9739615861,0.9983381792,0.2442190503,0.3010299957,0.4515449935,0.3010299957,0.1875000000,1.0000000000,6.7500000000,0.2500000000,0.2500000000,0.3750000000,0.2500000000,0.2500000000,0.6020599913,0.4515449935,0.6020599913,0.6020599913,0.4250000000,0.6000000000,0.2646153846,0.0794117647,150.2500000000,210.0000000000,210.5000000000,225.0000000000,0.6020599913,0.4515449935,0.6020599913,0.6020599913,6.6875000000,6.0000000000,60.7500000000,61.5000000000,1.2500000000,0.7500000000,7.2500000000,13.6875000000
0,38.6852308777,74.1698977793,92.9032428622,66.9302079662,0.2037842495,0.1884833590,0.1415169486,0.1278831700,1.0993133188,1.2448215381,1.3023697071,1.2342521321,20.1925025430,35.4163105268,42.2787889686,30.0236193539,0.0092041206,0.0039944368,0.0029266072,0.0037122127,2.2950198901,2.5974418959,2.7169539586,2.6116747423,0.2603079067,0.1840416697,0.1626905746,0.1815050762,181.3838561861,203.1508635883,230.3234050053,295.1579132887,1.3991879696,1.5516068736,1.6110523964,1.5427930782,57.9841313406,108.0135461347,123.2907211518,86.4445734391,21.1197480260,40.3697759502,50.0505679022,35.9134169378
0,84.7500000000,157.5000000000,163.2500000000,267.7500000000,0.9701372927,0.8870053569,0.9285826235,0.8844083539,0.4515449935,0.4515449935,0.4515449935,0.6020599913,39.1875000000,76.5000000000,86.6875000000,129.6875000000,0.2500000000,0.2500000000,0.3750000000,0.2500000000,0.6020599913,0.6020599913,0.4515449935,0.6020599913,0.2540215431,0.2522396018,0.5019860522,0.1764031068,191.7500000000,199.5000000000,197.2500000000,205.7500000000,0.6020599913,0.6020599913,0.4515449935,0.6020599913,216.6875000000,327.2500000000,385.6875000000,540.6875000000,19.2500000000,23.1875000000,31.6875000000,36.1875000000
