,circularity,edge_sharp_mean,edge_sharp_std,iMax_Variance_uptake,iiMin_change_Variance_uptake,iiiMax_Margin_Gradient,irregularity,ivVariance,k_Max_Margin_Grad,kurt_F_r_i,max_F_r_i,max_RGH_mean,max_RGH_mean_k,max_RGH_var,max_RGH_var_k,mean_F_r_i,min_F_r_i,skew_F_r_i,var_F_r_i
0,0.8557372990,-0.1415695236,0.9583574677,6.1595243125,0.3556031244,0.1440610060,0.9750003624,0.0200213338,2.0000000000,-0.2642782508,1708.2500000000,0.5364972230,1.0000000000,0.0830640810,1.0000000000,813.7920221843,205.2500000000,0.3707572968,70897.2916450827
0,0.8557252905,-0.2064852282,0.8896119119,8.6633029128,0.2092420649,0.1432734287,0.9506019167,0.0281001187,4.0000000000,-0.3085667611,1303.5000000000,0.4770372538,1.0000000000,0.0801746761,1.0000000000,701.4601139601,146.5000000000,0.1642523872,45733.6722518316
0,0.8557266616,1.1584188937,1.3613685098,9.5029942222,0.1524777351,0.2477991316,0.8905698150,0.0353791160,2.0000000000,-0.8679316549,1273.0000000000,0.5686587992,4.0000000000,0.0854906162,1.0000000000,753.2455882353,273.2500000000,0.0636200490,48693.7650052056
0,0.8557342907,-0.0987750701,0.9498688604,6.5511659699,0.2013699091,0.1854027642,0.9693747398,0.0271250560,1.0000000000,0.0064692175,1430.5000000000,0.5453148619,2.0000000000,0.0880141895,3.0000000000,752.9003260363,338.0000000000,0.5983502092,38937.0985548009
0,0.8556896498,-0.1888065136,0.8600668705,5.2432453498,0.2503622184,0.0789216286,0.8562073948,0.0042145716,2.0000000000,-0.7672880565,975.2500000000,0.4961201742,1.0000000000,0.0898126570,2.0000000000,738.6172161172,451.0000000000,-0.1201223815,14277.6307301767
0,0.8557297146,-0.0766944484,1.0691809910,10.5930394009,0.1192767782,0.1618326137,0.9268092328,0.0181682777,2.0000000000,-0.4102366689,1153.5000000000,0.5350977001,2.0000000000,0.0824927031,4.0000000000,718.0341922696,373.5000000000,0.5196316445,24731.8205043497
0,0.8557341445,-0.1534722168,0.9580929912,6.7929630870,0.1496773296,0.0992731029,0.9344407743,0.0072630496,1.0000000000,0.8922938057,1226.0000000000,0.5661909201,3.0000000000,0.0800317729,4.0000000000,789.8915270019,491.7500000000,0.8518067272,15445.8821780384
0,0.8557153224,-0.7194077369,1.0060628111,3.9654560659,0.3866175544,0.1484323188,0.8864721133,0.0153796858,3.0000000000,-0.0839427982,437.5000000000,0.6357221379,4.0000000000,0.0706951597,4.0000000000,253.8900804290,137.5000000000,0.6361032826,4222.8414410908
0,0.8557333369,-0.0201728384,0.9162030856,6.2402916776,0.2988217430,0.1415120844,0.9672629584,0.0167356307,2.0000000000,-0.6891018429,1725.0000000000,0.5075745235,1.0000000000,0.0846313229,1.0000000000,878.5054079110,204.0000000000,0.1677490453,89588.7968533688
0,9E-10,-2.0031111493,0.9566940464,2.4098085255,0.6873703444,0.1341021585,0.9999759690,0.0139480990,4.0000000000,-0.2775292332,371.7500000000,0.5307772421,2.0000000000,0.0906590982,4.0000000000,287.0227272727,174.0000000000,-0.3202852403,1823.2567599068
0,0.8556960220,0.1313763056,0.9459420823,5.1583353761,0.3651249413,0.1123960486,0.9411124272,0.0082704302,2.0000000000,-0.1751790454,1008.5000000000,0.6134808082,4.0000000000,0.0732651988,1.0000000000,602.8475143403,251.2500000000,0.1270450443,21077.6942851073
0,0.8551189584,0.0498088924,0.9733778422,8.2178927105,0.2538104368,0.1018000213,0.9319124949,0.0071440735,1.0000000000,-0.4414495389,659.2500000000,0.5792543611,1.0000000000,0.0983106534,3.0000000000,503.7002551020,266.2500000000,-0.4443107288,6377.6319270016
0,5.16E-8,-38.0674010527,0.9448901610,5.8821854625,0.2888619441,0.1118459130,0.9999806774,0.0096375634,4.0000000000,-0.7863369439,395.7500000000,0.4346433608,2.0000000000,0.0591889502,2.0000000000,278.8582621083,134.7500000000,-0.0716478866,3411.7494017094
0,0.8557345361,-0.2710225459,0.9057899543,14.7712360928,0.1187554080,0.1163829089,0.9500473168,0.0116314357,2.0000000000,-0.4542619393,612.7500000000,0.4965565861,1.0000000000,0.0876538515,4.0000000000,347.4924071991,93.0000000000,0.1887523978,9542.3707733108
0,0.8556946245,-1.6081104709,1.1010645086,22.9696237782,0.0479688806,0.2460841075,0.8344322450,0.0566669348,1.0000000000,-0.1702695614,519.0000000000,0.5485961076,3.0000000000,0.0755543058,2.0000000000,300.9079670330,144.0000000000,0.5825807733,8576.6900537308
0,3E-10,-0.6083781204,0.9106601093,21.8218306911,0.0904143648,0.1202576719,0.9999899826,0.0069269177,1.0000000000,-0.8165240082,871.2500000000,0.8003372355,2.0000000000,0.0591735777,4.0000000000,745.0651041667,542.7500000000,-0.4241143493,7417.2292489035
0,0.8557251538,0.1076965189,0.9406859657,11.5059283169,0.1026870102,0.1285464309,0.9216186669,0.0146254791,1.0000000000,-1.0076671745,1287.2500000000,0.5064444834,1.0000000000,0.0854951051,2.0000000000,819.8670438472,361.2500000000,-0.0163710889,50112.3846871231
0,0.8557358426,-0.3276486677,1.0240730133,5.2316102335,0.2834621801,0.1604729570,0.9843994302,0.0256023252,1.0000000000,0.0979835602,2510.5000000000,0.5489446911,1.0000000000,0.0853254978,1.0000000000,1150.3448431131,160.0000000000,0.4546304778,112918.0724155460
0,0.8557369259,0.8308994633,1.3315098081,6.3648629754,0.2124180303,0.1243012465,0.9840370155,0.0108625854,2.0000000000,0.7202276638,2739.7500000000,0.5873783761,1.0000000000,0.0878720466,1.0000000000,1315.6086142322,582.0000000000,0.7837609940,105903.9435143189
0,0.8557315919,1.0678955151,1.9520061625,12.7646983455,0.0783410601,0.1610138765,0.9440696177,0.0284499411,1.0000000000,0.1531096295,1029.2500000000,0.6152397795,3.0000000000,0.0927010579,4.0000000000,592.7963891675,265.5000000000,0.5796096211,20784.3580052406
0,0E-10,-0.2857596689,0.8117301940,18.2203726197,0.0845748470,0.1148510336,1.0000000000,0.0078317542,2.0000000000,-0.7520172695,1500.5000000000,0.7957509019,4.0000000000,0.0853148235,1.0000000000,1193.4645061728,790.7500000000,-0.2273094444,25530.4031995246
0,0.8556464142,-0.2731381725,0.9514758574,4.2254283727,0.2366623953,0.0966032025,0.8494312861,0.0059455225,3.0000000000,-0.2097514550,1171.0000000000,0.5094961732,3.0000000000,0.0883261379,1.0000000000,918.0110887097,609.7500000000,-0.1725171437,12546.0306459775
0,0.8557115113,-0.2494706704,0.9157432704,5.1705532476,0.3284545412,0.0878715883,0.9122811046,0.0068029292,1.0000000000,0.5571878645,1196.5000000000,0.4558750060,3.0000000000,0.0737717372,1.0000000000,678.7255813953,390.7500000000,0.7992451077,22688.6634764460
0,0.8557337229,-7.7573121093,1.0459011669,15.7648543496,0.0741714147,0.2121074347,0.9473057332,0.0389723900,2.0000000000,-0.3366144001,1303.7500000000,0.5793594418,4.0000000000,0.0871301424,4.0000000000,635.9950539568,143.5000000000,0.4013058810,46512.5267946759
0,0.8557349063,-0.4070081114,0.9360610896,9.3756154805,0.1816754101,0.1222012333,0.9599904631,0.0096073738,2.0000000000,-0.4888025179,908.2500000000,0.5351396311,4.0000000000,0.0795627474,2.0000000000,543.6451240623,258.7500000000,0.3885644131,16040.8190836686
0,0.8556968244,-2.5432231963,0.9728554115,6.2252209067,0.2621847723,0.1091158542,0.9143428519,0.0068591334,1.0000000000,0.1964428309,1090.7500000000,0.5870266478,3.0000000000,0.0925026087,1.0000000000,748.2444598338,470.7500000000,0.1789921239,12925.1708256387
0,0.8557367062,-0.0621248151,0.9466411715,6.7813254450,0.1474637972,0.1211675017,0.9768149527,0.0142727800,2.0000000000,1.7443920180,1791.7500000000,0.5359350712,1.0000000000,0.0811534222,2.0000000000,871.1134609067,349.0000000000,1.0262756685,51427.9805909270
0,0.8557129053,-1.1478183045,0.8994111795,8.1223891216,0.2502923972,0.1054202192,0.8707585621,0.0104243277,4.0000000000,-0.8152536827,546.7500000000,0.3690041597,1.0000000000,0.0622719794,1.0000000000,252.0531250000,94.5000000000,0.7894292252,17264.2898666318
0,0.8557345523,-0.0324925197,0.8167774921,3.6864947042,0.5402618207,0.0763479996,0.9817311040,0.0065146431,2.0000000000,1.3512369380,2761.7500000000,0.5126976856,3.0000000000,0.0829788975,3.0000000000,1290.7069962129,564.0000000000,0.4906899531,81157.5234997063
0,0.8557305070,-1.1617689608,0.8970853709,27.7465643305,0.0679687905,0.0899617811,0.9389108891,0.0062691553,1.0000000000,-1.0830393021,876.0000000000,0.5455471014,3.0000000000,0.0884710070,2.0000000000,629.3450334288,347.0000000000,-0.3861675763,18868.4414027331
0,0.8557242029,-0.3304390080,0.8762013457,11.1050451976,0.1932262650,0.1108154475,0.9285808306,0.0094404770,2.0000000000,-0.8925551490,1555.0000000000,0.5340974922,2.0000000000,0.0811008134,3.0000000000,980.9352992958,277.0000000000,-0.5543795012,110985.7135894068
0,6.7E-9,-1.2106489992,0.9086120487,3.4261937130,0.5093359469,0.0861528331,0.9999852472,0.0072509024,4.0000000000,-1.5425150367,1008.7500000000,0.4403569021,1.0000000000,0.0860545441,2.0000000000,631.1926229508,200.2500000000,-0.0780606244,67426.4294871795
0,0.8557331382,0.1366520183,0.9082653159,13.9384300982,0.1246065611,0.1425836285,0.9634200143,0.0135676180,2.0000000000,-0.0542964875,1386.7500000000,0.5003242868,4.0000000000,0.0801325336,1.0000000000,796.0918642241,337.7500000000,0.2991142086,31774.7392629136
0,0.8557359343,-0.0416519399,0.9608915606,8.2234550268,0.1492272744,0.1249852983,0.9733368622,0.0152954433,1.0000000000,0.1400932321,2550.2500000000,0.5192691019,1.0000000000,0.0837351015,1.0000000000,1401.1483061028,564.2500000000,0.4291559732,127842.5347808002
0,0.8557164044,-0.8208502072,0.9500379361,5.1742195096,0.2607123887,0.1100852474,0.9306042591,0.0131882198,1.0000000000,-0.3619811608,902.2500000000,0.5326160237,3.0000000000,0.0902070768,2.0000000000,609.5991512346,407.5000000000,0.3612873682,9624.4563673507
0,0.8557359265,-0.6378338052,0.9835818438,13.4935355187,0.1264588369,0.1909765247,0.9699661708,0.0446159631,2.0000000000,-0.6908316771,1341.7500000000,0.5508559378,4.0000000000,0.0848284968,1.0000000000,587.8815584416,9.0000000000,0.0522690893,66632.4017849467
0,0.8557302298,0.0483503738,0.9431552310,4.1470256793,0.3553983144,0.1014576794,0.9616280122,0.0086038732,2.0000000000,-0.3675305954,1196.7500000000,0.5585038873,4.0000000000,0.0870332793,2.0000000000,736.7939513850,391.5000000000,0.2626949299,24193.9227229767
0,0.8557206301,-0.0503763649,1.0072307038,7.0852417928,0.2428659330,0.1365435174,0.9159507143,0.0131707565,2.0000000000,-0.3936835861,1584.5000000000,0.5266629327,4.0000000000,0.0761366364,3.0000000000,881.9149816176,206.7500000000,-0.1921202417,67231.1412081234
0,0.8557107732,0.1844215450,0.9479786065,4.6241023093,0.3608787587,0.1380833755,0.9553987766,0.0137574622,4.0000000000,0.5144319904,1342.5000000000,0.5445301789,1.0000000000,0.0845669327,1.0000000000,690.2791030534,211.5000000000,0.6572306897,39109.7207101169
0,0.8557110091,0.0370530956,0.9636850543,4.1777154184,0.3518693721,0.1456980893,0.8970026418,0.0165359348,2.0000000000,-1.0621523317,753.7500000000,0.5543694074,1.0000000000,0.0746800901,1.0000000000,451.0486618005,207.2500000000,0.2018759091,17839.9424069788
0,0.8557365985,0.1713141644,0.9556259648,13.8769700418,0.0898328285,0.1612107107,0.9698891704,0.0212326086,1.0000000000,-0.4227976089,1369.0000000000,0.6119895086,4.0000000000,0.0848739411,3.0000000000,814.3489385139,103.7500000000,-0.1782247798,51977.5006024460
0,0.8557338271,-0.0449774163,0.9016193660,6.6200316570,0.2114121095,0.1644104637,0.9430585468,0.0240705273,2.0000000000,-0.9624792210,1241.5000000000,0.5560742757,3.0000000000,0.0811557360,4.0000000000,689.8767295597,164.2500000000,0.0496976322,58901.7518582767
0,0.8557347486,-0.3793859036,1.0384869770,13.9490059568,0.0716896962,0.1570382778,0.9753986547,0.0345445269,2.0000000000,-0.5796385040,1876.2500000000,0.5616858160,1.0000000000,0.0903267224,3.0000000000,970.7654295589,318.2500000000,0.3141016618,89069.7834321706
0,0.8556997990,0.0667914468,0.9853797939,12.2852861759,0.1556815153,0.1268831550,0.9037381061,0.0120615252,1.0000000000,-0.6871141801,1141.0000000000,0.5894653245,2.0000000000,0.0809778620,1.0000000000,855.9242584746,504.7500000000,-0.1706950024,20073.3579665065
0,0.8557259642,-2.4700574330,0.9169442795,33.2275656522,0.0695605938,0.1326886029,0.8975115107,0.0156210868,2.0000000000,-0.8528417734,1187.2500000000,0.4916977496,1.0000000000,0.0726474610,2.0000000000,724.5026766595,292.7500000000,0.1433904680,50785.2136479768
0,0.8556927850,-0.3132220141,0.9642934214,4.4652352058,0.2286656885,0.1420143201,0.9338957568,0.0100382018,1.0000000000,-0.3901262695,1021.2500000000,0.6272740698,1.0000000000,0.0871962496,2.0000000000,721.9995697074,450.2500000000,0.0594160780,10657.5553623360
0,0.8557338410,-1.9650371677,0.9975651361,13.9003834636,0.0896648545,0.1595603068,0.9447945109,0.0274071551,1.0000000000,-0.5354819377,1366.5000000000,0.4971964367,4.0000000000,0.0846531492,1.0000000000,730.3506339144,245.2500000000,0.3138907694,58388.6515104481
0,0.8557326768,-0.8942232694,0.9866072090,17.2332980540,0.0580271981,0.1322010183,0.9605738978,0.0141728452,1.0000000000,-0.7318637699,898.2500000000,0.5686631554,4.0000000000,0.0864798725,3.0000000000,587.6668019481,268.7500000000,0.0933882584,16747.7142604452
0,0.8557368796,-0.2612438120,1.0043245188,24.6401428388,0.0405841803,0.2167296768,0.9572010710,0.0565988507,1.0000000000,-0.6140401183,1295.7500000000,0.5353740609,1.0000000000,0.0855529734,4.0000000000,680.5869346734,159.5000000000,0.1129111440,60737.4650892724
0,0.8557261307,-0.3798448171,0.9774857554,4.4649418885,0.2467667832,0.1405006837,0.9668747454,0.0212644851,4.0000000000,-0.1441009382,1596.5000000000,0.5369524032,3.0000000000,0.0865897865,3.0000000000,693.1905000000,233.5000000000,0.6708415003,68338.4093067601
0,0.8557350011,-0.2527465994,0.9607434009,11.7737479832,0.0849347210,0.1433166131,0.9717057483,0.0250644356,1.0000000000,1.2287240672,2260.7500000000,0.5539627792,4.0000000000,0.0881107343,4.0000000000,946.1377518892,300.5000000000,1.2107886385,120582.1602704662
0,5.5E-9,3.1149049508,0.9717964128,11.2015807916,0.0892731141,0.1035776568,0.9999822086,0.0050387052,1.0000000000,-0.2488752633,437.2500000000,0.6434183893,3.0000000000,0.0761390609,4.0000000000,346.5456521739,250.7500000000,0.1817665459,1740.2803203661
0,0.8557302295,-0.1768206113,0.9212760281,6.1925275261,0.2198665986,0.1236151343,0.9322984702,0.0140545596,2.0000000000,0.1326042276,1034.2500000000,0.4892619983,4.0000000000,0.0743761712,1.0000000000,543.0917759237,247.5000000000,0.6737596597,23676.5742950324
0,0.8557360504,-0.6500029390,0.9658225635,16.4745649171,0.0761982587,0.1624448328,0.9772953610,0.0303984177,1.0000000000,-0.3615858634,1318.0000000000,0.5433886674,4.0000000000,0.0881981056,4.0000000000,614.6289972900,106.7500000000,0.4247706152,50947.6259888040
0,0.8557363466,-0.1181310909,1.0419136255,31.4655442761,0.0317807946,0.2228972446,0.9799637039,0.0463877865,1.0000000000,-0.8418610589,1697.7500000000,0.5658342449,3.0000000000,0.0851948766,2.0000000000,948.2698473282,74.0000000000,-0.0937950565,105863.8037139248
0,0.8556875268,-0.6012162983,0.9138205240,4.1155711145,0.3607528415,0.1715419975,0.9158539582,0.0269224199,4.0000000000,-0.0500559195,656.7500000000,0.5528866767,4.0000000000,0.0833378457,1.0000000000,326.3434579439,125.0000000000,0.7379707409,13884.6923001160
0,0.8556697529,-0.6302563384,0.8080958226,3.0552470963,0.6666258702,0.1601640197,0.7700101858,0.0169244314,1.0000000000,-0.6710779577,501.7500000000,0.5830003078,1.0000000000,0.0894215703,2.0000000000,382.4149484536,243.7500000000,0.1492687052,3571.9859858247
0,0.8556697781,-0.6597078083,0.8138864162,3.3269651848,0.6304798615,0.1595309681,0.7741647473,0.0177305150,1.0000000000,-0.6819100941,501.7500000000,0.5893017914,1.0000000000,0.0852845949,2.0000000000,380.7702020202,243.7500000000,0.1623682440,3669.2952999382
0,0.8557360082,-0.2789562016,0.9662145761,5.3656885728,0.1954841525,0.1262074260,0.9819992554,0.0143158742,1.0000000000,0.7816867034,1522.0000000000,0.5551090914,1.0000000000,0.0896844271,2.0000000000,758.8646826392,311.7500000000,0.6353158016,28879.8617919627
0,0.8557356463,0.6937748387,1.0249294626,5.7823021435,0.1771832996,0.1312550733,0.9857538709,0.0152288295,1.0000000000,0.6202601506,1522.0000000000,0.5529831866,1.0000000000,0.0876434350,2.0000000000,740.5391679310,281.7500000000,0.5539947221,27981.6505300332
0,0.8557362222,-0.1316075014,0.9704464264,5.7378991992,0.1742798131,0.1342293127,0.9863198955,0.0141670036,1.0000000000,0.1199823790,1478.0000000000,0.5565445673,1.0000000000,0.0875628944,4.0000000000,786.2323898012,273.2500000000,0.3700992479,30660.7537999895
0,0.8557313904,-0.3169904069,0.9303626072,6.9812059902,0.2268951789,0.1153930199,0.9637194380,0.0113086225,2.0000000000,-0.6236995974,1020.5000000000,0.5192895882,4.0000000000,0.0803384627,1.0000000000,615.2661512027,227.2500000000,-0.0556005685,23740.1133566840
0,0.8556903037,0.1438599295,0.9736595453,11.8880809365,0.1008018962,0.1708662173,0.9005288802,0.0180213173,1.0000000000,-0.4246739661,843.0000000000,0.5297870572,1.0000000000,0.0758971768,2.0000000000,535.0163636364,242.0000000000,0.2769720201,14565.7094625083
0,0.8557309538,-0.5059591763,0.9086220208,14.6072107196,0.1403486927,0.1817940532,0.9379204611,0.0320469934,3.0000000000,1.1662579833,1548.0000000000,0.5110613966,1.0000000000,0.0875440100,2.0000000000,782.1433823529,263.2500000000,0.9020666112,47623.8642081679
0,1E-10,-2.3551456975,0.9979215178,2.8639097778,0.5941822066,0.1821349076,0.9999731158,0.0116878383,3.0000000000,-0.8052350600,348.5000000000,0.4220511455,1.0000000000,0.0650480578,2.0000000000,282.7857142857,201.5000000000,-0.2773727669,1640.3029411765
0,0.8557362351,-0.3386485143,0.9114072847,10.5488633681,0.1144140118,0.1265728561,0.9699835337,0.0163691535,1.0000000000,-0.5043796819,1833.7500000000,0.4867381890,1.0000000000,0.0831830596,1.0000000000,993.0390088322,138.7500000000,-0.0466199634,99713.8317687148
0,0.8557285528,0.8578569726,0.9016298463,26.2360716237,0.0381154623,0.1501702027,0.9041405097,0.0204329159,1.0000000000,-0.3365020267,525.7500000000,0.5230045488,4.0000000000,0.0982401033,1.0000000000,340.9441031941,198.0000000000,0.1804304359,3551.7755836894
0,0.8556989374,-6.2623920813,0.9495928913,20.6857570883,0.1526060349,0.1282380615,0.9040237800,0.0117480702,2.0000000000,0.2059091449,815.5000000000,0.6606353365,3.0000000000,0.0938411344,4.0000000000,596.3111702128,286.0000000000,-0.6312103669,13046.4799562219
0,0.8557280998,-0.1417938744,0.9813279625,3.0482857134,0.6033540125,0.1365012901,0.9291213053,0.0101130781,4.0000000000,-0.3796664203,609.2500000000,0.5286974451,1.0000000000,0.0776721820,1.0000000000,417.7529154519,176.7500000000,-0.1785840887,7267.8354163563
0,1E-10,-4.3349275123,0.9064439811,8.1631117582,0.3972812027,0.1091698933,0.9999867887,0.0097376003,4.0000000000,-0.5488581831,596.2500000000,0.5905719836,3.0000000000,0.0899253990,1.0000000000,487.1439393939,359.2500000000,-0.0547944988,3256.2799533800
0,0.8557326824,-0.1093354326,0.9728858898,14.2806803836,0.1282928261,0.1755355710,0.9313509222,0.0482151259,2.0000000000,-0.2107804481,1356.7500000000,0.5785161202,1.0000000000,0.0747643892,2.0000000000,609.2510729614,210.5000000000,0.4811191580,70092.8952305136
0,0.8556687366,-0.4201602777,0.9571509343,10.1648999869,0.1325711681,0.1553125000,0.8348934736,0.0180566086,1.0000000000,-0.2473297574,461.7500000000,0.5358782719,4.0000000000,0.0917043693,3.0000000000,313.6046511628,189.2500000000,0.4064228111,3231.5672344621
0,0.8557334354,-0.2685786320,0.9227252182,14.7881667502,0.1058164001,0.1355422303,0.9417857294,0.0142871889,2.0000000000,-0.2709587434,671.7500000000,0.5903985280,1.0000000000,0.0870423696,3.0000000000,428.3972240582,217.7500000000,0.3070135657,7811.5297468238
