,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,dce2SE0,dce2SE1,dce2SE10,dce2SE11,dce2SE12,dce2SE13,dce2SE14,dce2SE15,dce2SE16,dce2SE17,dce2SE18,dce2SE19,dce2SE2,dce2SE3,dce2SE4,dce2SE5,dce2SE6,dce2SE7,dce2SE8,dce2SE9,dce3SE0,dce3SE1,dce3SE10,dce3SE11,dce3SE12,dce3SE13,dce3SE14,dce3SE15,dce3SE16,dce3SE17,dce3SE18,dce3SE19,dce3SE2,dce3SE3,dce3SE4,dce3SE5,dce3SE6,dce3SE7,dce3SE8,dce3SE9,earlySE0,earlySE1,earlySE10,earlySE11,earlySE12,earlySE13,earlySE14,earlySE15,earlySE16,earlySE17,earlySE18,earlySE19,earlySE2,earlySE3,earlySE4,earlySE5,earlySE6,earlySE7,earlySE8,earlySE9,lateSE0,lateSE1,lateSE10,lateSE11,lateSE12,lateSE13,lateSE14,lateSE15,lateSE16,lateSE17,lateSE18,lateSE19,lateSE2,lateSE3,lateSE4,lateSE5,lateSE6,lateSE7,lateSE8,lateSE9
0,22.5975383704,24.1543015783,30.8821461664,33.1936595086,4.9425233895,16.3725714388,24.9083406112,20.8190950028,24.4133019126,29.0920538849,7.7083174270,21.3101500712,19.5440450320,11.8715721230,14.4992550751,27.0984444019,22.8083860827,8.4581358723,17.4135199197,14.6514723923,0.3969656709,0.3983143023,0.5925761139,0.6615968775,0.4406363898,0.4096706008,0.5605752209,0.4814435000,0.5154834613,0.3769505688,0.3696150869,0.3911530951,0.4322089913,0.4216638453,0.4416786363,0.5196087126,0.4016761799,0.4046837293,0.3925378905,0.3514533629,0.4908070115,0.4713466992,0.6717545469,0.6793305333,0.5077016277,0.5832942492,0.6104131168,0.5545284504,0.6849330420,0.4659908890,0.4785072596,0.4886747146,0.5496710628,0.4816473212,0.4977573918,0.6086416687,0.4940684103,0.5162502974,0.5118697804,0.4653639559,0.3238846269,0.2922798844,0.4234411746,0.4757753171,0.3031342794,0.3044838641,0.3600899031,0.3640453820,0.4176892475,0.3158222591,0.2554640771,0.2634380077,0.2756152726,0.2947695010,0.3291281607,0.3781173507,0.3189746976,0.3318310051,0.2862743582,0.2341118957,0.5389105559,0.5384661021,0.7101451907,0.7255737983,0.5517960534,0.6503819540,0.6029079288,0.5912225841,0.7863973404,0.4979550488,0.5332488917,0.5141805372,0.6281718942,0.4759101230,0.5429821946,0.6851786158,0.5244930993,0.5968118011,0.6237008970,0.5471106840
0,16.8848397198,10.7841565972,16.8664471901,8.3382247253,24.5850551373,22.2709478743,21.0778367877,13.4840393897,31.4579528131,46.4062122741,48.0484126864,42.8236652160,34.0729208795,24.8530819517,42.6666000986,5.1890281806,16.0904631426,22.3781688849,28.6654268991,28.9767270627,1.2233836403,1.0865906395,1.1890032778,0.9944322173,1.5014439275,0.9756904635,0.9874262766,1.1068659552,1.0530029127,1.2669688295,1.4108436944,1.0023158943,1.0552967579,1.1208785353,1.0978693122,1.2058819742,1.1657595029,1.0889876940,1.2735329940,1.2510534412,1.4241291264,1.2545695686,1.3665227829,1.1442740748,1.6266003530,1.1334134951,1.1846640586,1.2542880410,1.2156542072,1.4270992366,1.4835648505,1.1871922350,1.2120148251,1.2990686076,1.2872451756,1.3799075469,1.3624221832,1.2670419160,1.4570555483,1.2776402916,0.9008184388,0.8024881616,0.8903905637,0.7288548150,1.1774907749,0.7075957980,0.7210293115,0.8128700609,0.8067890764,1.0241412214,1.2350121249,0.7147181802,0.7779033986,0.8363029903,0.7929800327,0.9189812132,0.8838196998,0.7923278859,0.9652007482,1.0418366664,1.5041605873,1.3780156351,1.4394072296,1.2562491801,1.6309000481,1.2688683202,1.3248421801,1.3692380775,1.2929926405,1.4549618321,1.5139681249,1.3250946513,1.3316105340,1.3731324197,1.3899807443,1.4296236206,1.4492193176,1.3556196738,1.5288616295,1.3014848505
0,56.6674869889,21.5072576164,42.8037381545,57.3982190974,54.9047470625,55.3985559379,55.0373610478,55.7494394591,21.6605632429,55.0654156436,17.8856914651,19.6064587098,46.1252990221,58.8812364001,45.2327315116,17.4700910597,54.2428239550,4.1193916729,52.4103773718,3.4801021696,1.6974267968,1.8155093766,1.6529786003,2.3352601156,1.3553826200,1.5138121547,1.7108868061,1.7716049383,1.7478547855,2.3993115318,1.6247755835,1.7362385321,1.6045122760,2.6210526316,1.6585365854,1.9233791749,1.8540740741,1.6131078224,1.8051323176,1.8755868545,1.6530612245,1.8180435884,1.6182764604,2.3265895954,1.2937743191,1.4254143646,1.6286950252,1.6172839506,1.8831683168,2.3907056799,1.6508078995,1.6611238532,1.5859323159,2.5894736842,1.5670731707,1.8605108055,1.6792592593,1.6494714588,1.7097032879,1.9976525822,1.6903283052,1.6244298023,1.3290919607,2.2312138728,1.4455252918,1.6629834254,1.7217015141,1.7160493827,1.6198019802,2.1325301205,1.6454219031,1.5424311927,1.4127405441,2.6736842105,1.4817073171,1.6994106090,1.9000000000,1.4684989429,1.7261427426,1.5774647887,1.6734693878,1.7349214394,1.6009253904,2.2514450867,1.3138780804,1.4143646409,1.6135544340,1.6172839506,1.7768976898,2.4079173838,1.6858168761,1.6737385321,1.7179827472,2.4526315789,1.7317073171,1.9882121807,1.7540740741,1.7023255814,1.7822774659,2.1009389671
0,18.1914963671,25.7698896639,30.8517040100,19.6240269019,8.8928079518,19.1671930881,32.6123786945,22.4682090755,34.2297260302,29.8452068042,16.9695522628,20.0797196355,33.1276583023,32.7223173273,15.6732685656,19.4977653724,28.2840915937,7.5470867454,7.3665403265,16.8084491215,0.6019262901,0.6404794746,0.6876643833,0.6476582653,0.5626648103,0.5516868808,0.6761454610,0.6435709810,0.7614985618,0.6976922583,0.7046977864,0.5398705472,0.7950476858,0.6003426705,0.5504001703,0.7101506327,0.6413490866,0.6407526171,0.7052667591,0.6755377823,0.7346677441,0.6504891683,0.6427570881,0.6933160689,0.6229669550,0.5886988369,0.7117324556,0.7767243799,0.6429936419,0.9039757247,0.8209727933,0.6921402608,0.9540515035,0.7326540945,0.6863124102,0.7690679748,0.6445966587,0.7123919259,0.7712551992,0.7411719945,0.5752232387,0.6117870122,0.5639122186,0.4551853413,0.3910384665,0.3969103019,0.4838101234,0.4001916529,0.5494106802,0.4911215995,0.5146217270,0.3577180273,0.5863741653,0.3838252667,0.4316628989,0.5204617564,0.5160570431,0.5445339287,0.5742622036,0.4164305871,0.6896022790,0.6422772907,0.6254454972,0.7332324571,0.6787904073,0.6884330346,0.7078064353,0.8532069256,0.6363586008,0.9797793909,0.8517459573,0.8125757256,0.9802536569,0.8233101740,0.7327809106,0.7980640147,0.7178038324,0.8469277911,0.8388353710,0.8451920524
0,18.5906655938,19.6408349286,16.4963753969,21.2505173475,35.7221997581,29.2960748224,36.8697030094,34.2692678073,16.0642709141,22.9658131018,23.3321135697,33.3995889852,20.1521424056,23.5828273186,48.3174138920,38.0721683123,20.7550283824,21.3284964755,15.1956179451,35.0703578539,0.7883169462,0.8464985277,0.7746075987,0.8154869933,0.6761492476,1.1111494650,0.7147887324,1.0093788710,0.7994040651,0.8189864082,0.5635179153,0.9933581296,0.7539970442,0.6737363726,1.0586376848,0.7319727891,0.7421243942,0.6628999492,0.6173486642,0.9617052023,0.9323308271,0.9832287799,0.8973888807,0.9897156685,0.8148835292,1.2571625820,0.8019366197,1.1585560078,0.8815579440,0.9329891476,0.6712889716,1.0775770457,0.9236866855,0.7996696399,1.0765828384,0.8693877551,0.8554792676,0.8322752666,0.6792357119,1.0018063584,0.5288606131,0.6279605684,0.5525891154,0.5300967937,0.5809111523,0.8098032447,0.6980633803,0.8536542205,0.5269766947,0.6216415552,0.3886458818,0.6811902232,0.5538089480,0.4479682854,0.9365600910,0.6585034014,0.5389068390,0.5462163535,0.3999830910,0.9335260116,0.9721226142,1.1085648445,1.0251576940,1.1079854809,0.7670583385,1.2671729375,0.7235915493,1.1973102106,0.9652016601,1.0288694553,0.7358771522,1.1362911796,0.9927448609,0.8608523290,1.1340831543,0.8037414966,0.9215805062,0.8835703403,0.7801826175,0.9263005780
0,57.0052629149,31.5475831087,56.0089278598,31.9587233788,30.9030742807,32.7309104670,31.3599178003,32.4499614792,33.6005952328,29.9407578326,29.7489495613,56.0089278598,31.2164882042,33.2131165522,31.0573662760,58.7199095519,31.7034873651,56.6262417082,30.8868904230,33.9164640051,1.4063969897,1.8762214984,1.4240837696,1.2317596567,1.9078014184,1.2011225444,1.4853479853,1.0833333333,1.2364341085,1.4445331205,1.5135135135,,1.3270072993,1.1392251816,1.7278562259,1.5814176245,1.1458080194,1.5920114123,2.0833333333,1.1128712871,1.3461900282,1.8501628664,1.3821989529,1.4600858369,2.2907801418,1.2319925164,1.9249084249,1.0833333333,1.2170542636,1.5530726257,1.5189189189,,1.5313868613,1.2179176755,2.1771501926,1.7327586207,1.2405832321,1.7011412268,2.3000000000,1.1569306931,1.1119473189,1.4918566775,1.2722513089,0.8163090129,1.5460992908,0.7296538821,0.9139194139,0.7916666667,0.7906976744,1.3671189146,1.2540540541,,0.9518248175,0.6707021792,1.2644415918,1.1312260536,0.8201701094,1.2104136947,1.6666666667,0.6024752475,1.2079021637,2.0879478827,1.1727748691,1.4369098712,2.3900709220,1.2797006548,1.9285714286,1.0250000000,1.1860465116,1.5411013567,1.6270270270,1.6270270270,1.4379562044,1.3692493947,2.1553273427,1.8199233716,1.2357229648,1.5741797432,2.5250000000,1.2821782178
0,33.1406255950,48.5268508713,48.3441022234,10.8286489655,10.2751025506,15.8570657689,34.0254808495,38.8081774011,16.3800305250,57.5951028011,26.3329013150,36.1430882738,33.2934305800,21.6472583907,7.4613295866,66.5113524145,1.9010559360,27.4392134577,19.3962175126,13.2075707812,1.3414671685,0.9447536990,0.9475017638,0.9260327010,1.3436731225,1.1194738858,0.9976088813,0.9710653846,1.3604418161,1.0172166066,1.2959643390,0.8367187092,0.7754532775,1.1511840521,1.3782973378,1.3011063011,1.2475601822,1.0907689114,1.2051382665,1.3265049722,1.4451595752,1.0396598738,1.1189468283,1.0300409459,1.4819295970,1.2896437237,1.1050628279,1.1206174177,1.5332583940,1.1292001714,1.4133221232,0.9147825179,0.8617082672,1.2626098203,1.4562786174,1.4396344396,1.3654304923,1.1605432494,1.2757687780,1.4365537361,1.1874886318,0.7680752537,0.7702520685,0.6889083870,1.0907993022,0.7968330992,0.7730023179,0.7796593482,1.0493622013,0.8544402712,1.1653605762,0.6505143335,0.6084499591,0.8843152121,1.2225981604,1.1034151034,0.9955974843,0.8610888711,1.0566489746,1.1248695726,1.4433546473,1.0498572051,1.1961548329,1.0703740843,1.5460258532,1.3916741157,1.1590581920,1.1805541881,1.6680514149,1.1481056691,1.4465084552,0.9946739074,0.8844563074,1.3153235517,1.4729121926,1.4223184223,1.4364129256,1.2157577914,1.3114144689,1.4624901514
0,5.4600824170,6.1874649269,6.8088994053,3.9051248380,0.6871842709,4.4712118645,2.4620577562,1.6514456477,3.5707142143,4.0418726717,5.6231663678,1.5983389816,3.6878177829,2.1360009363,4.1704744506,2.0517983681,5.7620646377,2.9541957835,4.0138648596,6.1611687203,1.2648083624,1.4579153947,1.1182795699,1.4277864992,1.5482841181,1.3213438735,1.6023809524,1.5794251135,1.5528146743,1.4037528308,1.4605788423,1.4038461538,1.2830033003,1.1351351351,1.2141617494,1.5777374471,1.1759162304,1.3798181031,1.3091865641,1.2953974895,1.2078977933,1.7269952028,1.0812425329,1.5353218210,1.5714285714,1.2007905138,1.4696428571,1.7866868381,1.5932953827,1.2976383048,1.5179640719,1.5772435897,1.3085808581,1.4414414414,1.6008330441,1.6400483969,1.3863874346,1.3040277176,1.6110886281,0.9054393305,1.2833914053,1.2621020497,0.8207885305,1.1899529042,1.5251396648,1.2209486166,1.4208333333,1.3398890570,1.3972169513,1.2190229699,1.3657684631,1.2608974359,1.1113861386,0.8429054054,1.0194376952,1.4216575923,0.7643979058,1.2568211347,1.0607041684,1.1305439331,1.1033681765,1.8399476668,1.1284348865,1.5729984301,1.6480446927,1.1727272727,1.3142857143,1.8300554715,1.5388994307,1.0947913297,1.4181636727,1.6246794872,1.3193069307,1.5230855856,1.6549809094,1.5771324864,1.5099476440,1.1918579472,1.7818696884,0.9782426778
0,13.3375427202,9.3974982703,2.5729955543,7.8051617496,20.7270255576,22.0862806288,14.8403940621,22.4676293205,20.0742953421,7.1023138644,19.7531139369,22.8112853701,21.7105893262,12.8781976044,16.3432300192,7.2767172964,15.0696492996,12.9024128337,21.1662141737,13.4181986489,0.4751363247,0.4757333909,0.8032280944,0.9064961107,0.4728567436,0.6531625976,0.5590677475,0.6868742629,0.5856740272,0.7674922385,0.5737620894,0.5839635114,0.5804574187,0.5317214141,0.9339453025,0.6603516484,0.6649354543,0.4858526493,0.7835153780,1.0162894174,0.5563132162,0.5501779551,0.8671190599,0.9678833061,0.4913731538,0.7312319707,0.6212631553,0.7280505859,0.6676765939,0.8319934201,0.6421313010,0.5569011105,0.6349753493,0.6257971294,1.0265782215,0.7645274725,0.7122513403,0.4960951266,0.7860592124,1.0710144439,0.3166852769,0.3453812554,0.6285582840,0.7424357585,0.3296624818,0.4400056286,0.3865714180,0.4698517050,0.3816466666,0.6067953292,0.3887328966,0.4537281861,0.4533273326,0.3616799923,0.7322076675,0.5291098901,0.4823645598,0.3095251628,0.5610232826,0.7752346923,0.6584781501,0.7119014236,0.9826135296,1.1069424455,0.5949988097,0.8326320974,0.7118727715,0.7545228716,0.7817366339,1.0078888837,0.7158265365,0.7126784770,0.7380377636,0.7425777863,1.1192781444,0.8821208791,0.8490406321,0.6006343288,0.9151192872,1.1599362918
0,11.0846359879,29.8540572928,17.5810817605,26.5106389097,20.1708113698,24.0073348417,12.7758823651,28.5356257881,20.9280391609,5.5560995189,7.1049561036,16.6721749766,20.5271954918,24.1081867528,17.7055579600,33.3212063185,26.7547190642,31.5049305613,14.9341392089,28.5138999163,1.7130090212,1.2083940821,1.5072948256,1.0693767274,1.3747996795,1.6295164150,1.6509200453,1.5722902413,1.3476077144,1.5996952057,1.3104733807,1.1087787219,1.4914928016,1.1360273322,1.4909524080,1.6141791670,1.5655879912,1.4639836532,1.3249297593,1.5072057107,1.8770761319,1.3949186166,1.7146780009,1.2688115276,1.4924479167,1.7930345825,1.7993744843,1.5872044172,1.4747148133,1.7216378944,1.4911090251,1.3079088944,1.7608745862,1.2945901306,1.7080378921,1.8212240565,1.7539035981,1.7465884861,1.5046700585,1.6421163689,1.2908692353,0.8788211955,1.1647126245,0.7914661035,1.0394030449,1.3028265167,1.3079417465,1.3514284000,1.0551169471,1.2278462038,0.9572214027,0.8646990799,1.2069058434,0.8522976673,1.1157184185,1.3804575547,1.1771516934,1.1862828714,1.0061697927,1.2291909850,2.0014051654,1.4723822271,1.8041261730,1.3886214714,1.5360977564,1.8839232948,1.9279505727,1.6931040691,1.6595814526,1.8927723786,1.6027356846,1.4108301071,1.7962506736,1.3782609679,1.8187078110,1.8735160200,1.8071584823,1.8285003554,1.5952995672,1.6407470594
0,9.4103961423,4.1874481755,8.5440037453,6.3016461184,4.5276925691,6.3683243915,5.6170295004,2.2906142365,7.6105190362,3.9291054736,9.8894718207,8.0302206971,5.8782411492,7.4852912969,5.1267875534,6.6897747660,8.9442719100,6.4517439503,3.7742413753,5.8034472514,0.9207459207,0.9732590529,0.9712230216,1.0574035914,0.9738175676,0.9814432990,0.9365740741,0.9604838710,0.9304511278,0.9241658241,0.9125904486,0.9880771732,0.9911634757,1.0691997987,0.9333569656,0.9331864905,0.8725302741,0.8342810723,1.0108803165,0.9193548387,1.0617715618,1.1236768802,1.0935251799,1.1878127760,1.1393581081,1.0536082474,1.0875000000,1.1379032258,1.0068922306,0.9676440849,0.9910274964,1.1053544331,1.0733431517,1.1371414192,1.1276143212,1.0734214391,1.0025493945,1.0885458976,1.1592482690,1.0612903226,0.7062937063,0.7579387187,0.7553956835,0.7842213718,0.6520270270,0.6979381443,0.6638888889,0.7338709677,0.6860902256,0.6820020222,0.7001447178,0.7216561890,0.7234167894,0.8014594867,0.6894718185,0.6571218796,0.6532823454,0.6344435418,0.7551928783,0.7174193548,1.1037296037,1.1442896936,1.1151079137,1.1389461289,1.2449324324,1.0865979381,1.2092592593,1.1516129032,1.0714285714,0.9974721941,1.0604920405,1.1502276176,1.1743740795,1.2050830398,1.2417582418,1.1604258443,1.0490758445,1.1584077985,1.2556874382,1.1296774194
0,33.8127112867,20.7798826360,14.1739939534,29.0464727585,8.6293533001,23.9539053184,36.0600693442,15.8866244495,12.6203053249,33.0057580074,30.2895369622,26.7491089938,17.6326234135,12.9831771049,34.4855694659,11.0284508547,36.3085098546,30.6982499328,37.9276011591,3.2891915668,0.9808540360,0.9116000957,1.0158916457,1.0490906009,1.0888443092,1.1196462456,1.0414477525,0.9641743253,1.2677943761,0.9697991392,0.9931153184,0.9100424707,1.0820153861,1.1050304231,1.0371983914,1.2203330489,1.1863575140,1.0289998855,1.0422917897,1.1042706254,1.1169574625,1.0917483856,1.1463111195,1.1541498147,1.2587161040,1.2455950122,1.1903580463,1.1070195866,1.4259885764,1.1174677188,1.1306860093,1.0579874929,1.2267639581,1.2519810386,1.2017426273,1.3373159150,1.2041883138,1.1561033312,1.1927938571,1.2854291417,0.8303432030,0.7034680698,0.7755686486,0.9424087574,0.7923353625,0.8854364326,0.7954855030,0.7422963363,0.9628075571,0.7225609756,0.7960822883,0.6770223723,0.8733780170,0.8621055611,0.7666602834,0.9112672050,1.0363992047,0.7886060976,0.8120496161,0.8353709248,1.1876249692,1.1407318823,1.2020609845,1.1179191591,1.3515956466,1.3086202223,1.2599727573,1.1717677881,1.4629173989,1.1489956958,1.1972379313,1.0932013510,1.2466074553,1.3409685864,1.2274990425,1.3901835926,1.1474568661,1.2468042889,1.2307147076,1.3904066866
0,19.8613054276,19.6379677693,22.6640684785,24.6603701405,24.0811516634,1.9648541865,30.9463412297,23.0214366437,14.4768683523,4.9456039000,20.7169737822,10.8966393716,14.4071874357,29.0790371230,7.6767873014,25.9973015427,3.7087095489,8.4594163632,14.3924679161,11.1372314091,0.9287655230,0.7325704598,0.8030263501,0.7580716497,0.8005290080,0.8439710888,1.3990540940,0.7319808104,0.7667636511,0.8299193491,0.6835629454,0.5935825621,0.7497689946,0.8666212819,0.7452528740,0.8394406319,0.6195254282,0.5522873917,0.6639203698,0.7225880006,1.0564542753,0.7787666879,0.9913905557,0.7423460612,0.8613430682,0.9297105052,1.3266331658,0.8253280157,0.9212395967,0.8839126401,0.6650356295,0.7162384316,0.8325732511,0.9553833264,0.8834612701,0.9249643921,0.6609687541,0.6541882230,0.7665896212,0.7862049309,0.6390278589,0.5739033694,0.5097834594,0.4946189002,0.5798102566,0.7375043023,1.0094590600,0.4886422750,0.4346708167,0.6313253872,0.4528266033,0.3815452996,0.6043399207,0.5696480938,0.5225327800,0.5687232941,0.5358216760,0.4175725164,0.4316656725,0.4170443209,1.1784798232,0.9080843399,1.0910513958,0.9091847265,0.9956936126,1.0790852423,1.5041383388,0.9550315011,0.9764530753,0.9888302048,0.8458907363,0.8082379445,0.9570479001,1.0301110180,0.9740698571,1.0822543053,0.8044842463,0.7645178167,0.9208544587,0.8805187402
0,14.4247871546,9.9152112158,23.8710320656,14.6294398832,12.7852893220,5.2469517392,0.5812836012,5.2341495978,7.6382968934,6.3374810202,9.3852064757,5.8858138747,8.7272818926,7.7986233093,9.3878002626,4.8051016917,12.8738018800,10.3735399760,27.4372921404,12.2548311539,0.7029540481,0.6328117246,0.7215361650,0.7179080824,0.7690582161,0.6623684211,0.6214083720,0.7188872621,0.8773780975,0.6526335243,0.6180451128,0.5820115250,0.7300024688,0.7340893929,0.6887792224,0.6433352457,0.7202640389,0.5558207372,0.7347377959,0.7118078719,0.7643073557,0.7366261951,0.7545121455,0.8134706815,0.7490119281,0.6980827068,0.6453234647,0.7214654020,0.9352517986,0.7087784143,0.6707602339,0.6887067071,0.7791630663,0.7505336891,0.7620132232,0.6745075540,0.7988756238,0.6337462590,0.7259032733,0.7613742495,0.4914155866,0.4082442849,0.4508752884,0.4770602219,0.4831048602,0.4206766917,0.4310302692,0.4525431281,0.6556354916,0.4436887821,0.4101921470,0.3655913978,0.4760523392,0.4650433622,0.4208345196,0.3950769063,0.5057797991,0.3440542486,0.6676860347,0.4385256838,0.9144925097,0.8549310219,0.9276021170,0.9544374010,0.9438846359,0.8521428571,0.8161505429,0.9274937934,1.0597921663,0.8574755128,0.8056390977,0.8384126418,0.9470744353,0.8842895264,0.9366992503,0.8190585471,0.9459920409,0.7495548737,0.8021293465,0.9218812542
0,29.2168459789,14.0926353123,25.9010721748,34.6853078671,37.9353206068,41.5429367870,19.4429282411,35.6480097478,41.8063576604,13.7988583349,17.4204703149,29.0414134574,41.5005473812,33.3896589857,14.1487037088,30.6955962257,27.4725745044,1.5046900560,16.3901279580,30.1072096440,1.7189532377,1.6241843801,1.6162685668,1.3608358466,1.6110953267,1.8396829990,1.3082836217,2.3392497651,1.3710930483,1.4944626361,1.4643840881,1.7402664290,1.7479815163,1.8416381461,1.5573775934,1.5093713491,1.4382070559,1.5191949204,1.4349236214,1.3575354820,1.7710366658,1.6627760361,1.7390355279,1.4756668364,1.6625484607,1.8862043467,1.3797136343,2.3367668769,1.4941171187,1.5510608844,1.4947280764,1.7760015847,1.8126407014,2.0521685326,1.6086639004,1.6085177142,1.4541421174,1.5362864346,1.4628141379,1.5090995396,1.3837764579,1.2898336032,1.2810450957,1.0811072813,1.3485138714,1.5859053498,1.1258583236,1.7211783653,1.0845944854,1.1847296542,1.3318109026,1.3310454118,1.3924067774,1.0227391380,1.4376542185,1.3226682722,1.0949969328,1.4175743334,1.2972718721,0.9986234395,1.8060197018,1.6016536328,1.7826257862,1.5758979280,1.7280700950,1.9334329990,1.3784425419,2.6009596027,1.5654638944,1.5353605942,1.5981487413,1.8171445550,1.9432116319,1.7306688323,1.6277731674,1.6984324940,1.6524958272,1.6539057645,1.4282130538,1.5800066455
0,27.7648670196,22.5416037715,11.5806152860,11.8117455456,18.4313854707,20.7100847317,52.5776761329,38.0222014772,1.4524908408,15.2411470117,12.7604535778,32.0952626203,37.4129968669,50.7687861286,25.9986128636,9.9167143413,30.1736292918,21.6502283774,16.5294741949,11.3070056672,2.1440703670,1.5147416440,1.5128716608,1.8875542925,2.0758397228,1.4656206897,2.4742761608,1.7535095169,1.4281418070,1.9570785310,1.5986175338,2.0586454786,1.6344696359,2.2445817298,1.8405060270,1.6393871895,1.8720238095,2.1503496503,1.8433583284,1.4544620367,2.3599966912,1.6253616629,1.4615602340,1.8362736161,2.2724327099,1.4932413793,2.4982901436,1.9901333866,1.4628456863,1.9948362044,1.6747659636,2.1729783648,1.7558293289,2.1391026939,2.0527270557,1.5833262485,1.9557169021,2.2767174002,1.8800776825,1.5598056855,1.4716408857,1.3765731225,1.3683990619,1.7194845121,2.0524846813,1.4270344828,2.0409605593,1.2795373932,1.4733793718,1.4744288842,1.7809967291,1.4740824820,1.5250427323,2.3608973061,1.6481203008,1.4395096155,1.9309916274,1.7895310572,1.4403805003,1.6721842389,2.5195356660,1.5808438504,1.3771868345,1.6764795253,2.3135286003,1.5109482759,2.5285356030,2.1142279063,1.3734525666,1.9675300533,1.6541739845,2.2222680838,1.7729867449,2.0593477821,1.9945578231,1.5265001445,2.0173992674,2.2527766351,1.8402833972,1.5025728679
0,23.0867517451,34.2707653101,56.2710095274,27.4024691387,26.8972723707,55.5745178375,15.2759475525,17.8529866762,56.2625473768,6.5735678191,11.1099039758,36.8332233760,42.2019706301,25.1203152672,15.5448274145,37.2345516923,19.8779757128,9.2270258582,63.8187936621,21.8793393823,1.2545112561,1.3872060886,1.1066626512,1.0566162721,1.3396938145,1.0114065026,1.1048162168,1.4205971713,1.1080674069,0.9931476025,1.1243167970,1.2094175044,1.6709130139,1.0444247992,1.3172269388,1.0116118004,1.3551121262,1.2947354077,1.1367704206,1.3175253016,1.3637218598,1.5394775218,1.1746886570,1.1877342590,1.4007213447,1.1374169211,1.2392834612,1.5325510739,1.1600542988,1.1489865754,1.2677371270,1.2284562061,1.8075104188,1.2038153938,1.4566122795,1.1162653621,1.4614498632,1.4296979332,1.2591865926,1.3752072731,1.1469317581,1.0670249851,0.8015199561,0.8513655154,1.0792045354,0.7548949165,0.9296576684,0.9405133578,0.8492252871,0.8368246313,0.8209615837,0.8521584861,1.3003724175,0.9093658085,1.0288107279,0.7836196988,0.9669429623,1.0159981831,0.8264958671,1.0189490537,1.5190001763,1.6742219074,1.2397739553,1.2613303818,1.5309163505,1.1832225615,1.3143407378,1.6246306967,1.2174710742,1.2802180540,1.4211472580,1.3292841185,1.8675257884,1.3665273142,1.5634682716,1.1154106864,1.5868953161,1.5615444015,1.3770205440,1.4105437704
0,17.7522080248,9.4102644071,41.0981362108,19.6406634810,43.3292884273,26.8737396768,34.4789646716,49.2900454898,27.6261606212,21.6256664016,13.6972819971,30.6848460781,26.1527491888,48.3499586349,27.8637040636,8.3843634440,30.3210345940,24.5463911858,22.1474631062,10.0505795678,1.3645072605,1.4120735576,1.4299380814,1.3895196591,1.4440007188,1.3636846921,1.3830428366,1.3745090226,1.4363048097,1.1893468868,1.2034450307,1.3521027473,1.2076850616,1.4223935921,1.2028659883,1.2579353913,1.3097584996,1.3541668753,1.4382970098,1.2302035272,1.4764990978,1.5154884897,1.5091410629,1.5295248770,1.5371098820,1.4984269467,1.4956952595,1.5005407867,1.5429495847,1.3156295811,1.3411616669,1.4594756410,1.3167595573,1.5076903413,1.2508458192,1.3863539407,1.4093305793,1.4878092740,1.5169690934,1.3657790165,1.0806163614,1.1018711724,1.0802887578,1.0677173419,1.1148938719,1.0555056865,1.0750869733,1.0197814083,1.0703785976,0.9281016125,0.9034693511,1.0483221477,0.9487950389,1.1153338162,0.9495774170,0.9413003422,1.0075212871,1.0729140591,1.1317076610,0.9269972129,1.5539599611,1.6149252719,1.5714411480,1.6254094638,1.6288612448,1.5969759031,1.5841181432,1.5697045597,1.6379177130,1.4227875935,1.4601939284,1.5425426102,1.4224193422,1.5591155042,1.3463744073,1.4871064073,1.4924656400,1.5927846923,1.6118567740,1.4779024287
0,8.5440037453,8.0622577483,5.0990195136,4.4721359550,5.9160797831,7.2801098893,4.4721359550,7.2801098893,4.1231056256,7.2801098893,8.1240384046,4.0000000000,5.0990195136,6.4807406984,7.6157731059,5.0990195136,8.1240384046,4.0000000000,6.7823299831,8.9442719100,1.1787234043,1.1913043478,1.2043478261,1.2914798206,1.2314410480,1.1272727273,1.1272727273,1.1272727273,1.3000000000,1.1404255319,1.1404255319,1.1404255319,1.2413793103,1.1687242798,1.1260504202,1.2121212121,1.1173913043,1.1290322581,1.1834061135,1.2043478261,1.3106382979,1.3086956522,1.3260869565,1.3094170404,1.2096069869,1.3045454545,1.3045454545,1.3045454545,1.3000000000,1.2085106383,1.2085106383,1.2085106383,1.3054187192,1.1646090535,1.2436974790,1.1948051948,1.2000000000,1.1198156682,1.2096069869,1.3260869565,0.8638297872,0.9043478261,0.8565217391,0.9103139013,0.9868995633,0.9590909091,0.9590909091,0.9590909091,1.0909090909,0.9574468085,0.9574468085,0.9574468085,1.1280788177,0.8271604938,0.8823529412,0.9523809524,1.0652173913,1.1152073733,1.0000000000,0.8565217391,1.3446808511,1.3695652174,1.3826086957,1.3139013453,1.2052401747,1.4136363636,1.4136363636,1.4136363636,1.3000000000,1.3063829787,1.3063829787,1.3063829787,1.2906403941,1.2633744856,1.2983193277,1.1861471861,1.2043478261,1.1244239631,1.1877729258,1.3826086957
